flight_event_key,flight_id,airline,source,destination,route,departure_time,arrival_time,departure_date,flight_duration_minutes,calculated_duration_minutes,source_duration_minutes,duration_difference,overnight_flag,duplicate_flight_id_flag,invalid_flight_id_flag,missing_airline_flag,missing_source_flag,missing_destination_flag,missing_departure_time_flag,missing_arrival_time_flag,timestamp_order_flag,sj192_anomaly_flag,duration_anomaly_flag,duration_discrepancy_flag,referential_integrity_flag,duration_kpi_eligible_flag,anomaly_flag,anomaly_reason
Air India|AI166|BOM|CCU|2026-04-18 04:20:41.703,AI166,Air India,BOM,CCU,BOM → CCU,2026-04-18 04:20:41.703,2026-04-18 07:23:41.703,2026-04-18,183.0,183.0,183.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ176|DEL|BOM|2026-04-18 04:15:41.703,SJ176,SpiceJet,DEL,BOM,DEL → BOM,2026-04-18 04:15:41.703,2026-04-18 06:17:41.703,2026-04-18,122.0,122.0,122.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ065|MAA|BLR|2026-04-18 04:10:41.701,SJ065,SpiceJet,MAA,BLR,MAA → BLR,2026-04-18 04:10:41.701,2026-04-18 06:54:41.701,2026-04-18,164.0,164.0,164.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F160|MAA|BLR|2026-04-18 04:09:41.703,6F160,IndiGo,MAA,BLR,MAA → BLR,2026-04-18 04:09:41.703,2026-04-18 08:26:41.703,2026-04-18,257.0,257.0,257.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI089|CCU|BOM|2026-04-18 04:05:41.702,AI089,Air India,CCU,BOM,CCU → BOM,2026-04-18 04:05:41.702,2026-04-18 04:47:41.702,2026-04-18,42.0,42.0,42.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK226|MAA|HYD|2026-04-18 03:58:41.704,UK226,Vistara,MAA,HYD,MAA → HYD,2026-04-18 03:58:41.704,2026-04-18 05:01:41.704,2026-04-18,63.0,63.0,63.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ123|BOM|CCU|2026-04-18 03:57:41.702,SJ123,SpiceJet,BOM,CCU,BOM → CCU,2026-04-18 03:57:41.702,2026-04-18 05:25:41.702,2026-04-18,88.0,88.0,88.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI054|HYD|CCU|2026-04-18 03:44:41.701,AI054,Air India,HYD,CCU,HYD → CCU,2026-04-18 03:44:41.701,2026-04-18 08:10:41.701,2026-04-18,266.0,266.0,266.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK019|BOM|HYD|2026-04-18 03:41:41.701,UK019,Vistara,BOM,HYD,BOM → HYD,2026-04-18 03:41:41.701,2026-04-18 04:35:41.701,2026-04-18,54.0,54.0,54.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK032|BLR|BOM|2026-04-18 03:31:41.701,UK032,Vistara,BLR,BOM,BLR → BOM,2026-04-18 03:31:41.701,2026-04-18 07:28:41.701,2026-04-18,237.0,237.0,237.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ100|MAA|BLR|2026-04-18 03:28:41.702,SJ100,SpiceJet,MAA,BLR,MAA → BLR,2026-04-18 03:28:41.702,2026-04-18 06:50:41.702,2026-04-18,202.0,202.0,202.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ094|MAA|HYD|2026-04-18 03:23:41.702,SJ094,SpiceJet,MAA,HYD,MAA → HYD,2026-04-18 03:23:41.702,2026-04-18 08:07:41.702,2026-04-18,284.0,284.0,284.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F101|BOM|MAA|2026-04-18 03:18:41.702,6F101,IndiGo,BOM,MAA,BOM → MAA,2026-04-18 03:18:41.702,2026-04-18 08:15:41.702,2026-04-18,297.0,297.0,297.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F006|BOM|BLR|2026-04-18 03:06:41.701,6F006,IndiGo,BOM,BLR,BOM → BLR,2026-04-18 03:06:41.701,2026-04-18 05:06:42.000,2026-04-18,120.00498333333333,120.00498333333333,120.00498333333333,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI006|BOM|BLR|2026-04-18 03:04:41.701,AI006,Air India,BOM,BLR,BOM → BLR,2026-04-18 03:04:41.701,2026-04-18 05:54:41.701,2026-04-18,170.0,170.0,170.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI195|CCU|MAA|2026-04-18 02:58:41.703,AI195,Air India,CCU,MAA,CCU → MAA,2026-04-18 02:58:41.703,2026-04-18 04:57:41.703,2026-04-18,119.0,119.0,119.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK072|BOM|BLR|2026-04-18 02:55:41.702,UK072,Vistara,BOM,BLR,BOM → BLR,2026-04-18 02:55:41.702,2026-04-18 05:55:42.000,2026-04-18,180.0049666666667,180.0049666666667,180.0049666666667,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI244|BLR|BOM|2026-04-18 02:50:41.704,AI244,Air India,BLR,BOM,BLR → BOM,2026-04-18 02:50:41.704,2026-04-18 03:25:41.704,2026-04-18,35.0,35.0,35.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ059|CCU|DEL|2026-04-18 02:50:41.701,SJ059,SpiceJet,CCU,DEL,CCU → DEL,2026-04-18 02:50:41.701,2026-04-18 04:06:41.701,2026-04-18,76.0,76.0,76.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ009|CCU|BLR|2026-04-18 02:48:41.701,SJ009,SpiceJet,CCU,BLR,CCU → BLR,2026-04-18 02:48:41.701,2026-04-18 04:23:41.701,2026-04-18,95.0,95.0,95.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI121|HYD|MAA|2026-04-18 02:42:41.702,AI121,Air India,HYD,MAA,HYD → MAA,2026-04-18 02:42:41.702,2026-04-18 06:11:41.702,2026-04-18,209.0,209.0,209.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F265|DEL|HYD|2026-04-18 02:27:41.703,6F265,IndiGo,DEL,HYD,DEL → HYD,2026-04-18 02:27:41.703,2026-04-18 03:24:41.703,2026-04-18,57.0,57.0,57.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F110|HYD|DEL|2026-04-18 02:27:41.702,6F110,IndiGo,HYD,DEL,HYD → DEL,2026-04-18 02:27:41.702,2026-04-18 05:48:41.702,2026-04-18,201.0,201.0,201.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK018|BOM|CCU|2026-04-18 02:15:41.701,UK018,Vistara,BOM,CCU,BOM → CCU,2026-04-18 02:15:41.701,2026-04-18 04:08:41.701,2026-04-18,113.0,113.0,113.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F072|BLR|CCU|2026-04-18 02:14:41.702,6F072,IndiGo,BLR,CCU,BLR → CCU,2026-04-18 02:14:41.702,2026-04-18 03:11:41.702,2026-04-18,57.0,57.0,57.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F159|CCU|BOM|2026-04-18 02:08:41.703,6F159,IndiGo,CCU,BOM,CCU → BOM,2026-04-18 02:08:41.703,2026-04-18 02:43:41.703,2026-04-18,35.0,35.0,35.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F095|BLR|MAA|2026-04-18 01:53:41.702,6F095,IndiGo,BLR,MAA,BLR → MAA,2026-04-18 01:53:41.702,2026-04-18 05:34:41.702,2026-04-18,221.0,221.0,221.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ129|CCU|BOM|2026-04-18 01:48:41.702,SJ129,SpiceJet,CCU,BOM,CCU → BOM,2026-04-18 01:48:41.702,2026-04-18 05:48:41.702,2026-04-18,240.0,240.0,240.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK039|HYD|BOM|2026-04-18 01:40:41.701,UK039,Vistara,HYD,BOM,HYD → BOM,2026-04-18 01:40:41.701,2026-04-18 02:53:41.701,2026-04-18,73.0,73.0,73.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F130|DEL|HYD|2026-04-18 01:27:41.702,6F130,IndiGo,DEL,HYD,DEL → HYD,2026-04-18 01:27:41.702,2026-04-18 02:45:41.702,2026-04-18,78.0,78.0,78.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F247|DEL|HYD|2026-04-18 01:27:41.702,6F247,IndiGo,DEL,HYD,DEL → HYD,2026-04-18 01:27:41.702,2026-04-18 02:45:41.702,2026-04-18,78.0,78.0,78.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ233|DEL|HYD|2026-04-18 01:18:41.704,SJ233,SpiceJet,DEL,HYD,DEL → HYD,2026-04-18 01:18:41.704,2026-04-18 02:56:41.704,2026-04-18,98.0,98.0,98.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F231|HYD|MAA|2026-04-18 01:16:41.704,6F231,IndiGo,HYD,MAA,HYD → MAA,2026-04-18 01:16:41.704,2026-04-18 05:43:41.704,2026-04-18,267.0,267.0,267.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI125|CCU|DEL|2026-04-18 01:12:41.702,AI125,Air India,CCU,DEL,CCU → DEL,2026-04-18 01:12:41.702,2026-04-18 04:51:41.702,2026-04-18,219.0,219.0,219.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F102|HYD|MAA|2026-04-18 01:10:41.702,6F102,IndiGo,HYD,MAA,HYD → MAA,2026-04-18 01:10:41.702,2026-04-18 02:24:41.702,2026-04-18,74.0,74.0,74.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK078|BOM|HYD|2026-04-18 01:03:41.702,UK078,Vistara,BOM,HYD,BOM → HYD,2026-04-18 01:03:41.702,2026-04-18 04:32:41.702,2026-04-18,209.0,209.0,209.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK043|DEL|HYD|2026-04-18 00:48:41.701,UK043,Vistara,DEL,HYD,DEL → HYD,2026-04-18 00:48:41.701,2026-04-18 04:52:41.701,2026-04-18,244.0,244.0,244.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI144|MAA|BOM|2026-04-18 00:43:41.702,AI144,Air India,MAA,BOM,MAA → BOM,2026-04-18 00:43:41.702,2026-04-18 03:36:41.702,2026-04-18,173.0,173.0,173.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK054|BLR|BOM|2026-04-18 00:37:41.701,UK054,Vistara,BLR,BOM,BLR → BOM,2026-04-18 00:37:41.701,2026-04-18 05:30:41.701,2026-04-18,293.0,293.0,293.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK108|DEL|BLR|2026-04-18 00:28:41.702,UK108,Vistara,DEL,BLR,DEL → BLR,2026-04-18 00:28:41.702,2026-04-18 03:46:41.702,2026-04-18,198.0,198.0,198.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F008|DEL|BOM|2026-04-18 00:14:41.701,6F008,IndiGo,DEL,BOM,DEL → BOM,2026-04-18 00:14:41.701,2026-04-18 04:59:41.701,2026-04-18,285.0,285.0,285.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F106|BOM|CCU|2026-04-18 00:10:41.702,6F106,IndiGo,BOM,CCU,BOM → CCU,2026-04-18 00:10:41.702,2026-04-18 01:52:41.702,2026-04-18,102.0,102.0,102.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI203|BOM|CCU|2026-04-18 00:09:41.703,AI203,Air India,BOM,CCU,BOM → CCU,2026-04-18 00:09:41.703,2026-04-18 02:56:41.703,2026-04-18,167.0,167.0,167.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI065|MAA|BLR|2026-04-18 00:09:41.701,AI065,Air India,MAA,BLR,MAA → BLR,2026-04-18 00:09:41.701,2026-04-18 05:00:41.701,2026-04-18,291.0,291.0,291.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK053|BLR|BOM|2026-04-17 23:56:41.701,UK053,Vistara,BLR,BOM,BLR → BOM,2026-04-17 23:56:41.701,2026-04-18 02:46:41.701,2026-04-17,170.0,170.0,170.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK086|CCU|BLR|2026-04-17 23:55:41.702,UK086,Vistara,CCU,BLR,CCU → BLR,2026-04-17 23:55:41.702,2026-04-18 02:27:41.702,2026-04-17,152.0,152.0,152.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ223|HYD|MAA|2026-04-17 23:54:41.703,SJ223,SpiceJet,HYD,MAA,HYD → MAA,2026-04-17 23:54:41.703,2026-04-18 01:08:41.703,2026-04-17,74.0,74.0,74.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F069|MAA|BLR|2026-04-17 23:44:41.701,6F069,IndiGo,MAA,BLR,MAA → BLR,2026-04-17 23:44:41.701,2026-04-18 03:17:41.701,2026-04-17,213.0,213.0,213.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F032|DEL|BOM|2026-04-17 23:43:41.701,6F032,IndiGo,DEL,BOM,DEL → BOM,2026-04-17 23:43:41.701,2026-04-18 02:22:41.701,2026-04-17,159.0,159.0,159.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK178|DEL|BLR|2026-04-17 23:41:41.703,UK178,Vistara,DEL,BLR,DEL → BLR,2026-04-17 23:41:41.703,2026-04-18 04:09:41.703,2026-04-17,268.0,268.0,268.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F108|DEL|HYD|2026-04-17 23:41:41.702,6F108,IndiGo,DEL,HYD,DEL → HYD,2026-04-17 23:41:41.702,2026-04-18 03:23:41.702,2026-04-17,222.0,222.0,222.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK147|CCU|DEL|2026-04-17 23:35:41.703,UK147,Vistara,CCU,DEL,CCU → DEL,2026-04-17 23:35:41.703,2026-04-18 02:55:41.703,2026-04-17,200.0,200.0,200.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI187|BLR|HYD|2026-04-17 23:32:41.703,AI187,Air India,BLR,HYD,BLR → HYD,2026-04-17 23:32:41.703,2026-04-18 01:16:41.703,2026-04-17,104.0,104.0,104.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK213|BOM|CCU|2026-04-17 23:21:41.704,UK213,Vistara,BOM,CCU,BOM → CCU,2026-04-17 23:21:41.704,2026-04-18 01:01:41.704,2026-04-17,100.0,100.0,100.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI035|DEL|MAA|2026-04-17 23:17:41.701,AI035,Air India,DEL,MAA,DEL → MAA,2026-04-17 23:17:41.701,2026-04-18 00:48:41.701,2026-04-17,91.0,91.0,91.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK186|BOM|BLR|2026-04-17 23:05:41.703,UK186,Vistara,BOM,BLR,BOM → BLR,2026-04-17 23:05:41.703,2026-04-18 02:22:41.703,2026-04-17,197.0,197.0,197.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F045|BOM|HYD|2026-04-17 23:04:41.701,6F045,IndiGo,BOM,HYD,BOM → HYD,2026-04-17 23:04:41.701,2026-04-18 03:38:41.701,2026-04-17,274.0,274.0,274.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK025|DEL|BOM|2026-04-17 22:55:41.701,UK025,Vistara,DEL,BOM,DEL → BOM,2026-04-17 22:55:41.701,2026-04-18 02:47:41.701,2026-04-17,232.0,232.0,232.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK162|BOM|CCU|2026-04-17 22:47:41.703,UK162,Vistara,BOM,CCU,BOM → CCU,2026-04-17 22:47:41.703,2026-04-18 00:21:41.703,2026-04-17,94.0,94.0,94.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI157|BLR|CCU|2026-04-17 22:45:41.703,AI157,Air India,BLR,CCU,BLR → CCU,2026-04-17 22:45:41.703,2026-04-18 01:33:41.703,2026-04-17,168.0,168.0,168.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F096|MAA|BLR|2026-04-17 22:45:41.702,6F096,IndiGo,MAA,BLR,MAA → BLR,2026-04-17 22:45:41.702,2026-04-18 02:58:41.702,2026-04-17,253.0,253.0,253.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ229|CCU|DEL|2026-04-17 22:25:41.704,SJ229,SpiceJet,CCU,DEL,CCU → DEL,2026-04-17 22:25:41.704,2026-04-18 00:27:41.704,2026-04-17,122.0,122.0,122.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI214|CCU|DEL|2026-04-17 22:23:41.703,AI214,Air India,CCU,DEL,CCU → DEL,2026-04-17 22:23:41.703,2026-04-18 02:49:41.703,2026-04-17,266.0,266.0,266.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F205|HYD|BOM|2026-04-17 22:16:41.703,6F205,IndiGo,HYD,BOM,HYD → BOM,2026-04-17 22:16:41.703,2026-04-18 00:02:41.703,2026-04-17,106.0,106.0,106.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ157|DEL|HYD|2026-04-17 22:11:41.703,SJ157,SpiceJet,DEL,HYD,DEL → HYD,2026-04-17 22:11:41.703,2026-04-18 01:05:41.703,2026-04-17,174.0,174.0,174.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK114|HYD|CCU|2026-04-17 22:10:41.702,UK114,Vistara,HYD,CCU,HYD → CCU,2026-04-17 22:10:41.702,2026-04-17 23:58:41.702,2026-04-17,108.0,108.0,108.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F054|HYD|BLR|2026-04-17 22:00:41.701,6F054,IndiGo,HYD,BLR,HYD → BLR,2026-04-17 22:00:41.701,2026-04-18 01:25:41.701,2026-04-17,205.0,205.0,205.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F216|BLR|DEL|2026-04-17 21:58:41.704,6F216,IndiGo,BLR,DEL,BLR → DEL,2026-04-17 21:58:41.704,2026-04-18 02:51:41.704,2026-04-17,293.0,293.0,293.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI231|DEL|HYD|2026-04-17 21:52:41.704,AI231,Air India,DEL,HYD,DEL → HYD,2026-04-17 21:52:41.704,2026-04-17 23:51:41.704,2026-04-17,119.0,119.0,119.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK103|MAA|DEL|2026-04-17 21:52:41.702,UK103,Vistara,MAA,DEL,MAA → DEL,2026-04-17 21:52:41.702,2026-04-18 01:06:41.702,2026-04-17,194.0,194.0,194.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI066|HYD|MAA|2026-04-17 21:51:41.701,AI066,Air India,HYD,MAA,HYD → MAA,2026-04-17 21:51:41.701,2026-04-18 00:11:41.701,2026-04-17,140.0,140.0,140.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F186|HYD|BOM|2026-04-17 21:48:41.703,6F186,IndiGo,HYD,BOM,HYD → BOM,2026-04-17 21:48:41.703,2026-04-18 02:02:41.703,2026-04-17,254.0,254.0,254.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI021|DEL|HYD|2026-04-17 21:39:41.701,AI021,Air India,DEL,HYD,DEL → HYD,2026-04-17 21:39:41.701,2026-04-18 01:38:41.701,2026-04-17,239.0,239.0,239.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Air India|AI113|CCU|HYD|2026-04-17 21:21:41.702,AI113,Air India,CCU,HYD,CCU → HYD,2026-04-17 21:21:41.702,2026-04-17 23:51:41.702,2026-04-17,150.0,150.0,150.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ031|DEL|BOM|2026-04-17 21:20:41.701,SJ031,SpiceJet,DEL,BOM,DEL → BOM,2026-04-17 21:20:41.701,2026-04-17 22:29:41.701,2026-04-17,69.0,69.0,69.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK217|MAA|CCU|2026-04-17 21:19:41.704,UK217,Vistara,MAA,CCU,MAA → CCU,2026-04-17 21:19:41.704,2026-04-17 22:14:41.704,2026-04-17,55.0,55.0,55.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ120|MAA|BLR|2026-04-17 21:19:41.702,SJ120,SpiceJet,MAA,BLR,MAA → BLR,2026-04-17 21:19:41.702,2026-04-18 00:56:41.702,2026-04-17,217.0,217.0,217.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK180|CCU|MAA|2026-04-17 21:18:41.703,UK180,Vistara,CCU,MAA,CCU → MAA,2026-04-17 21:18:41.703,2026-04-17 23:29:41.703,2026-04-17,131.0,131.0,131.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
IndiGo|6F242|BLR|MAA|2026-04-17 21:10:41.704,6F242,IndiGo,BLR,MAA,BLR → MAA,2026-04-17 21:10:41.704,2026-04-18 01:04:41.704,2026-04-17,234.0,234.0,234.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
Vistara|UK080|BLR|MAA|2026-04-17 21:09:41.702,UK080,Vistara,BLR,MAA,BLR → MAA,2026-04-17 21:09:41.702,2026-04-17 22:29:41.702,2026-04-17,80.0,80.0,80.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
SpiceJet|SJ124|HYD|DEL|2026-04-17 21:05:41.702,SJ124,SpiceJet,HYD,DEL,HYD → DEL,2026-04-17 21:05:41.702,2026-04-18 01:12:41.702,2026-04-17,247.0,247.0,247.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Valid
